acceleration,age,aggression,agility,balance,ball control,club,composure,crossing,curve,defending,dri,dribbling,finishing,free kick accuracy,full name,heading,height,interceptions,jumping,league,long passing,long shots,marking,name,nation,overall,pac,pas,penalties,phy,positioning,reactions,sho,short passing,shot power,sliding tackle,sprint speed,stamina,standing tackle,strength,strong foot,vision,volleys
65,33,80,64,60,70,San Lorenzo De Almagro,78,38,50,83,66,62,44,46,Gonzalo Rodriguez,84,182,83,86,Primera Division,74,36,82,Rodriguez,Argentina,81,68,61,74,76,32,76,47,70,68,80,70,66,84,78,Right,64,22
92,23,66,78,43,81,Athletic Club De Bilbao,71,78,49,34,79,82,78,53,Inaki Williams Arthuer,67,186,21,84,Laliga Santander,66,76,28,Williams,Spain,81,93,73,64,79,76,78,78,79,85,31,94,77,38,84,Right,75,64
69,30,70,69,58,79,Milan,78,60,64,35,75,74,85,54,Nikola Kalinic,80,186,42,68,Calcio A,48,68,22,Kalinic,Croatia,81,73,64,70,76,90,85,79,72,78,28,77,79,32,78,Right,66,80
83,24,69,88,86,83,Borussia Dortmund,75,85,84,74,83,83,72,82,Raphael Guerreiro,61,170,85,64,Bundesliga,74,83,74,Guerreiro,Portugal,81,77,81,44,63,76,81,75,83,81,77,72,77,70,54,Left,79,76
76,26,64,69,74,80,Fc Barcelona,72,81,70,79,75,74,64,61,Sergio Roberto Carnicer,62,178,81,52,Laliga Santander,77,66,80,Sergi Roberto,Spain,81,77,80,57,72,69,78,64,85,65,81,78,78,82,75,Right,80,46
73,25,68,63,64,71,Everton,75,60,53,82,68,66,50,33,Michael Keane,84,191,81,83,Premier League,71,46,84,Keane,England,81,72,64,48,82,29,76,49,74,58,80,72,79,82,88,Right,56,40
80,29,67,74,75,82,Rc Deportivo De La Coruna,76,74,83,31,80,81,83,78,Lucas Perez Martinez,68,180,38,65,Laliga Santander,70,82,24,Lucas Perez,Spain,81,81,76,79,71,80,81,82,77,83,26,81,73,24,73,Left,76,78
31,35,93,42,50,81,Paris Saint-Germain,80,66,67,76,68,65,54,67,Thiago Motta,77,187,78,84,Ligue 1 Conforama,83,71,68,Motta,Italy,81,32,76,70,82,50,74,64,83,80,74,32,71,82,83,Left,74,76
78,26,73,79,77,84,Tsg 1899 Hoffenheim,77,70,68,26,84,86,82,71,Andrej Kramaric,69,177,21,69,Bundesliga,53,78,20,Kramaric,Croatia,81,73,70,84,71,84,81,81,79,82,26,69,76,20,68,Right,66,78
83,28,76,77,74,81,Athletic Club De Bilbao,76,78,77,74,78,76,59,53,Oscar De Marcos Arana,59,180,79,78,Laliga Santander,69,56,66,De Marcos,Spain,81,86,73,55,79,80,85,62,77,73,80,89,93,80,74,Right,66,57
57,27,88,67,72,81,Sd Eibar,71,55,61,73,71,66,51,57,Daniel Garcia Carrillo,46,180,82,65,Laliga Santander,81,58,68,Dani Garcia,Spain,81,48,74,58,80,60,72,58,86,74,75,40,88,79,74,Right,74,52
53,28,86,61,53,61,Crystal Palace,71,60,50,80,57,50,23,30,Mamadou Sakho,74,187,81,82,Premier League,68,38,78,Sakho,France,81,61,62,40,85,32,72,33,73,51,79,67,74,83,90,Left,49,20
72,26,73,63,49,80,Paris Saint-Germain,78,81,69,78,77,81,72,56,Thomas Meunier,72,190,74,72,Ligue 1 Conforama,74,76,80,Meunier,Belgium,81,76,75,65,84,78,79,74,79,77,79,80,92,82,85,Right,71,76
78,27,77,69,60,75,Villarreal Cf,71,79,75,80,73,73,68,54,Mario Gaspar Perez Martinez,64,182,80,73,Laliga Santander,69,69,83,Mario Gaspar,Spain,81,81,70,50,81,64,77,70,75,81,82,83,88,80,79,Right,57,77
74,29,78,76,74,78,Everton,78,81,42,80,78,78,62,35,Seamus Coleman,67,177,76,72,Premier League,70,68,82,Coleman,Republic Of Ireland,81,73,72,60,77,75,83,66,78,75,83,72,84,84,73,Right,70,64
65,28,77,70,73,81,Real Sociedad,71,65,78,77,78,79,64,68,Asier Illarramendi,51,179,82,48,Laliga Santander,81,69,76,Illarramendi,Spain,81,60,77,50,70,79,81,66,82,69,79,55,78,82,66,Right,78,58
70,25,68,74,74,84,Inter,78,72,79,68,80,81,69,74,Marcelo Brozovic,62,181,72,68,Calcio A,81,79,64,Brozovic,Croatia,81,70,79,69,69,76,77,73,83,78,70,70,83,72,62,Right,81,65
74,28,58,79,73,84,Fc Bayern Munchen,81,73,82,74,80,78,63,79,Sebastian Rudy,59,180,84,65,Bundesliga,81,72,72,Rudy,Germany,81,71,80,71,67,72,84,67,84,71,74,68,79,73,65,Right,80,66
57,29,66,53,43,80,Athletic Club De Bilbao,71,57,68,79,70,69,60,66,Ander Iturraspe Derteano,78,187,84,43,Laliga Santander,84,69,72,Iturraspe,Spain,81,59,77,58,72,72,83,63,86,67,79,60,68,84,80,Right,81,47
44,34,73,53,64,73,Ogc Nice,77,60,51,82,64,58,47,60,Dante Bonfim Costa Santos,83,188,80,65,Ligue 1 Conforama,75,53,80,Dante,Brazil,81,45,67,57,74,41,77,52,74,66,84,45,62,83,81,Left,62,44
71,25,48,86,85,90,Borussia Dortmund,85,77,80,38,88,88,74,73,Mario Gotze,49,176,66,62,Bundesliga,79,66,16,Gotze,Germany,81,68,81,65,62,82,84,72,85,68,23,66,60,43,68,Right,82,87
79,27,85,81,84,80,Napoli,78,70,65,80,80,78,63,49,Allan Marques Loureiro,59,175,87,69,Calcio A,76,63,76,Allan,Brazil,81,78,75,54,81,80,86,66,80,72,81,76,94,85,74,Right,79,57
61,21,73,54,62,72,Chelsea,72,49,32,84,67,65,36,22,Andreas Christensen,79,188,81,74,Premier League,70,20,83,Christensen,Denmark,81,64,62,36,69,32,80,31,76,31,84,66,66,88,69,Right,60,25
84,27,55,91,86,83,Sevilla Fc,82,73,80,34,85,85,84,77,Wissam Ben Yedder,74,170,44,85,Laliga Santander,68,69,28,Ben Yedder,France,81,83,75,74,63,83,80,79,77,78,26,83,76,21,57,Right,76,76
82,30,58,82,73,85,Everton,74,81,77,46,83,84,77,76,Kevin Mirallas,64,182,35,73,Premier League,77,76,40,Mirallas,Belgium,81,83,77,78,65,80,76,77,80,77,51,84,76,52,62,Right,67,76
67,32,88,63,58,76,Roma,86,91,87,80,76,79,55,83,Aleksandar Kolarov,82,187,82,84,Calcio A,78,81,75,Kolarov,Serbia,81,70,80,75,81,70,82,70,74,92,82,71,77,83,78,Left,77,64
86,27,64,91,81,82,Rb Leipzig,83,64,76,58,84,84,65,64,Kevin Kampl,34,178,74,67,Bundesliga,78,72,45,Kampl,Slovenia,81,80,77,64,62,76,82,68,84,70,56,75,88,68,47,Right,82,58
85,25,35,88,88,86,West Ham United,75,74,75,28,86,87,70,76,Manuel Lanzini,56,167,23,76,Premier League,78,73,20,Lanzini,Argentina,81,82,78,73,53,72,73,71,80,75,25,80,78,32,45,Right,79,61
86,25,54,86,82,87,Roma,74,71,81,31,85,85,76,63,Stephan El Shaarawy,51,178,36,61,Calcio A,57,74,25,El Shaarawy,Italy,81,87,71,72,59,77,72,76,75,74,25,87,71,30,54,Right,74,78
61,30,75,49,47,65,Olympique Lyonnais,76,28,43,80,62,62,44,45,Marcelo Antonio Guedes Filho,83,191,80,74,Ligue 1 Conforama,83,30,78,Marcelo,Brazil,81,66,61,51,85,39,74,48,82,76,75,70,76,81,93,Right,47,42
94,20,57,90,80,81,Bayer 04 Leverkusen,71,77,79,23,83,84,67,77,Leon Bailey,57,180,21,87,Bundesliga,70,82,12,Bailey,Jamaica,81,93,74,76,62,71,72,75,75,84,18,91,72,27,56,Left,71,79
74,28,60,78,59,81,Rc Celta De Vigo,71,78,79,68,79,80,70,84,Daniel Wass,69,181,76,60,Laliga Santander,77,71,60,Wass,Denmark,81,77,81,65,73,76,82,75,83,88,70,78,92,69,69,Right,81,70
87,24,69,81,85,82,Rb Leipzig,73,69,75,40,80,77,77,65,Marcel Sabitzer,65,177,50,77,Bundesliga,66,79,28,Sabitzer,Austria,81,83,74,65,76,82,78,79,80,84,23,79,84,41,74,Right,76,74
83,32,69,84,77,85,Lokomotiv Moscow,78,79,79,66,84,86,71,70,Manuel H. Tavares Fernandes,59,176,68,76,Sogaz Russian Football Championship,80,83,62,Manuel Fernandes,Portugal,81,79,79,75,73,70,73,77,79,84,68,76,75,69,73,Right,79,69
79,27,64,82,80,84,Liverpool,79,67,76,66,84,85,74,70,Georginio Wijnaldum,72,175,70,82,Premier League,74,71,60,Wijnaldum,Netherlands,82,81,76,74,74,82,82,75,83,78,64,82,87,69,71,Right,78,73
80,27,87,73,76,76,Tottenham Hotspur,73,81,64,81,77,79,57,57,Danny Rose,62,174,81,75,Premier League,66,69,82,Rose,England,82,81,73,57,78,68,82,63,76,72,85,81,81,84,74,Left,73,64
80,23,62,84,80,83,Sporting Cp,82,80,74,63,82,80,68,74,Bruno Miguel Borges Fernandes,58,179,68,73,Liga Nos,83,81,58,Bruno Fernandes,Portugal,81,79,82,70,71,79,76,75,84,83,62,79,77,66,69,Right,79,82
77,27,70,70,50,85,Ogc Nice,79,68,78,26,79,81,84,78,Mario Balotelli,66,189,30,75,Ligue 1 Conforama,55,74,16,Balotelli,Italy,82,80,70,92,77,76,68,82,75,88,20,82,66,22,85,Right,70,74
62,33,83,58,59,66,Everton,73,32,34,81,62,57,37,23,Ashley Williams,78,183,82,82,Premier League,74,40,80,Williams,Wales,82,65,56,45,81,28,80,43,71,64,80,67,70,84,86,Right,53,34
88,25,56,81,71,83,Olympique De Marseille,80,82,80,36,83,86,74,54,Florian Thauvin,69,179,43,64,Ligue 1 Conforama,75,81,29,Thauvin,France,82,82,78,57,63,80,83,76,81,82,31,77,71,29,62,Left,78,67
83,23,84,76,72,82,Fc Schalke 04,78,73,76,77,80,80,71,72,Leon Goretzka,74,189,82,67,Bundesliga,78,78,73,Goretzka,Germany,82,84,79,60,76,77,83,73,83,76,78,85,86,78,68,Right,79,68
70,26,86,67,64,70,Real Sociedad,72,51,72,82,62,53,42,51,Inigo Martinez Berridi,78,181,82,89,Laliga Santander,77,74,85,Inigo Martinez,Spain,82,71,63,39,79,48,75,56,74,81,84,72,72,81,78,Left,46,37
87,29,57,86,79,81,Real Sociedad,79,80,80,25,82,82,81,71,Carlos Vela,64,177,37,69,Major League Soccer,63,80,12,Vela,Mexico,82,84,77,72,66,81,77,79,81,73,14,81,68,22,68,Left,80,84
91,27,59,86,78,82,Bayer 04 Leverkusen,77,76,70,33,84,87,75,58,Karim Bellarabi,48,183,38,75,Bundesliga,59,78,28,Bellarabi,Germany,82,92,74,57,68,78,81,77,80,85,33,93,73,30,68,Right,77,72
78,30,33,85,90,85,Antalyaspor,82,79,77,38,84,83,76,79,Samir Nasri,42,175,37,50,Alka Superliga,76,80,35,Nasri,France,82,78,81,77,59,79,77,76,84,74,44,78,75,37,63,Right,81,72
62,29,80,71,48,89,Sevilla Fc,85,73,82,43,84,88,77,68,Franco Vazquez,68,186,54,49,Laliga Santander,74,83,33,Vazquez,Italy,82,64,79,67,75,74,81,77,83,74,37,66,72,40,78,Left,84,79
86,28,56,89,84,83,Ud Las Palmas,80,75,80,52,86,88,78,76,Jonathan Viera Ramos,41,170,69,69,Laliga Santander,76,79,29,Jonathan Viera,Spain,82,80,81,74,68,79,79,75,85,70,58,76,78,67,67,Right,87,57
75,23,85,66,62,78,Chelsea,74,54,49,81,74,75,39,37,Tiemoue Bakayoko,72,185,81,78,Premier League,78,51,80,Bakayoko,France,82,73,70,45,83,60,78,49,80,72,82,72,86,84,82,Right,75,36
57,32,79,53,56,67,Napoli,73,38,53,84,60,54,27,45,Raul Albiol Tortajada,77,190,83,77,Calcio A,65,53,85,Raul Albiol,Spain,82,57,57,37,76,30,80,41,71,65,83,57,62,85,82,Right,49,31
83,26,65,82,78,83,Real Madrid Cf,72,85,82,38,82,82,77,75,Lucas Vazquez Iglesias,52,173,44,67,Laliga Santander,75,78,21,Lucas Vazquez,Spain,82,81,81,56,67,81,85,75,81,77,35,79,90,49,57,Right,82,54
70,27,92,72,64,68,Manchester United,74,75,67,80,68,67,50,57,Marcos Rojo,82,187,80,85,Premier League,73,63,79,Rojo,Argentina,82,71,69,64,83,57,77,59,72,79,80,71,79,82,82,Left,57,49
77,28,77,77,63,79,Lazio,81,55,70,38,78,77,86,51,Ciro Immobile,75,185,40,77,Calcio A,49,76,31,Immobile,Italy,82,81,61,76,74,86,85,83,70,86,32,85,71,33,74,Right,62,81
74,30,89,78,92,74,Besiktas Jk,78,55,35,81,71,63,31,45,Gary Medel,68,171,86,92,Super Lig,76,59,78,Medel,Chile,82,74,68,62,81,58,80,48,78,65,82,74,84,84,76,Right,72,61
72,23,66,76,68,84,Atletico Madrid,80,69,63,77,81,82,71,60,Saul Niguez Esclapez,83,181,78,79,Laliga Santander,80,70,69,Saul,Spain,82,73,78,54,75,79,82,69,85,74,77,73,80,82,76,Left,79,30
73,25,89,63,50,68,Chelsea,73,68,34,82,64,59,27,56,Antonio Rudiger,78,190,79,74,Premier League,65,40,82,Rudiger,Germany,82,74,64,40,79,33,82,40,70,70,81,75,65,84,83,Right,57,34
84,26,73,83,86,84,Ogc Nice,83,72,77,72,81,79,69,81,Jean Michael Seri,60,168,74,76,Ligue 1 Conforama,84,76,73,Seri,Cote D'Ivoire,82,80,82,67,74,77,77,71,87,78,69,77,79,75,72,Right,84,47
75,31,80,82,76,86,Fc Barcelona,83,82,81,61,84,85,71,64,Arda Turan,70,175,61,78,Laliga Santander,80,76,54,Turan,Turkey,82,71,81,73,72,81,80,73,83,73,65,68,69,63,70,Right,83,80
93,23,54,82,77,89,As Monaco Football Club Sa,79,75,70,29,86,87,79,52,Keita Balde Diao,58,184,31,66,Ligue 1 Conforama,64,74,17,Balde Diao,Senegal,82,92,72,58,70,78,76,76,76,78,28,92,73,29,76,Right,73,68
54,29,82,56,58,71,Villarreal Cf,72,54,67,83,61,53,37,46,Victor Ruiz Torre,77,184,83,78,Laliga Santander,70,38,83,Victor Ruiz,Spain,82,58,64,46,81,39,77,42,75,59,85,61,74,84,85,Left,56,39
67,35,71,50,36,68,Fc Schalke 04,84,45,52,84,62,60,57,76,Ronaldo Aparecido Rodrigues,91,198,83,41,Bundesliga,70,81,80,Naldo,Brazil,82,69,63,60,73,53,82,69,72,92,84,70,62,85,82,Right,59,60
65,30,73,33,35,67,Sassuolo,83,25,62,85,59,57,37,56,Francesco Acerbi,77,192,84,68,Calcio A,75,60,86,Acerbi,Italy,82,62,58,72,77,20,83,50,70,75,85,60,69,86,84,Left,59,39
60,26,90,71,66,76,Tottenham Hotspur,76,63,62,82,74,74,63,57,Victor Wanyama,73,184,84,81,Premier League,70,63,79,Wanyama,Kenya,82,64,70,65,91,65,84,66,78,79,79,68,88,86,93,Right,67,60
76,31,62,76,77,81,Villarreal Cf,80,60,72,24,79,79,87,58,Carlos Bacca,76,181,34,77,Laliga Santander,50,60,12,Bacca,Colombia,82,77,64,80,70,87,80,79,72,76,14,78,67,16,74,Right,66,80
68,32,72,63,53,75,Vfl Wolfsburg,85,62,68,28,73,74,84,36,Mario Gomez,83,189,20,76,Bundesliga,50,78,20,Gomez,Germany,82,72,62,74,78,84,81,82,69,82,20,75,69,24,86,Right,62,78
75,31,80,82,76,86,Medipol Basaksehir Fk,83,82,81,61,84,85,71,64,Arda Turan,70,175,61,78,Super Lig,80,76,54,Turan,Turkey,82,71,81,73,72,81,80,73,83,73,65,68,69,63,70,Right,83,80
95,25,67,94,87,82,Tottenham Hotspur,79,75,69,45,86,88,72,74,Lucas Rodrigues M. Silva,50,172,50,71,Premier League,74,71,39,Lucas,Brazil,82,93,75,75,62,78,75,74,77,79,51,92,68,43,56,Right,73,70
74,27,72,69,59,81,Chelsea,76,83,76,78,78,80,66,82,Marcos Alonso Mendoza,70,188,74,70,Premier League,74,78,77,Marcos Alonso,Spain,82,77,78,66,80,76,84,72,81,82,79,79,90,81,79,Left,66,54
76,28,92,77,89,82,Sevilla Fc,79,67,46,73,77,72,67,48,Roque Mesa Quevedo,32,171,81,77,Laliga Santander,80,54,72,Roque Mesa,Spain,82,77,76,42,80,67,79,61,89,63,80,78,92,79,69,Right,75,34
51,31,76,59,52,82,Chelsea,78,64,70,38,74,72,83,65,Olivier Giroud,90,192,41,82,Premier League,56,74,26,Giroud,France,82,53,70,81,83,83,82,81,77,85,20,55,74,37,90,Left,75,82
93,24,40,93,79,87,Watford,76,76,84,26,87,89,70,78,Gerard Deulofeu Lazaro,40,173,25,72,Premier League,62,65,20,Deulofeu,Spain,82,93,75,78,61,78,78,70,79,72,22,93,78,30,59,Right,74,68
66,29,88,64,55,75,Newcastle United,79,58,73,47,73,74,80,47,Islam Slimani,91,188,54,87,Premier League,61,71,34,Slimani,Algeria,82,69,67,74,86,85,84,78,73,78,24,72,87,48,85,Right,72,79
89,25,68,90,79,87,Crystal Palace,76,80,54,33,87,89,75,51,Wilfried Zaha,43,180,23,50,Premier League,65,62,36,Zaha,Cote D'Ivoire,82,90,72,66,73,75,73,72,73,76,34,90,79,32,74,Right,75,59
70,26,86,67,64,70,Athletic Club De Bilbao,72,51,72,82,62,53,42,51,Inigo Martinez Berridi,78,181,82,89,Laliga Santander,77,74,85,Inigo Martinez,Spain,82,71,63,39,79,48,75,56,74,81,84,72,72,81,78,Left,46,37
68,21,76,56,64,75,Chelsea,75,49,32,84,70,67,36,22,Andreas Christensen,79,188,81,77,Premier League,71,20,83,Christensen,Denmark,82,72,63,36,72,32,83,31,77,31,84,74,68,88,72,Right,60,25
83,25,80,80,71,80,Fc Porto,77,86,87,77,80,81,53,79,Alex Nicolao Telles,68,181,78,83,Liga Nos,82,71,77,Alex Telles,Brazil,82,85,79,67,76,77,82,65,77,79,78,86,91,79,65,Left,68,70
67,30,89,65,62,72,Olympique De Marseille,76,61,42,82,70,68,48,45,Luiz Gustavo Dias,74,187,85,75,Ligue 1 Conforama,76,74,75,Luiz Gustavo,Brazil,82,66,69,60,81,53,79,62,78,84,87,66,77,85,78,Left,69,56
72,22,74,76,51,82,Paris Saint-Germain,83,69,67,74,79,81,66,57,Adrien Rabiot,76,188,78,72,Ligue 1 Conforama,80,77,66,Rabiot,France,82,70,78,68,78,75,77,72,85,80,68,68,81,78,79,Left,81,68
87,21,51,96,87,82,Fc Girondins De Bordeaux,76,77,76,26,85,86,78,83,Malcom Filipe Silva De Oliveira,74,171,19,58,Ligue 1 Conforama,70,80,20,Malcom,Brazil,82,84,79,70,64,81,78,78,81,78,22,80,75,19,62,Left,82,67
86,24,64,92,81,82,Borussia Monchengladbach,78,86,83,38,85,87,80,79,Thorgan Hazard,39,174,40,67,Bundesliga,71,79,28,Hazard,Belgium,82,82,81,73,67,81,80,79,79,79,35,77,80,46,61,Right,82,81
77,26,66,82,81,85,Liverpool,78,72,80,46,85,87,83,67,Roberto Firmino Barbosa De Oliveira,72,181,37,81,Premier League,75,80,30,Roberto Firmino,Brazil,83,77,79,72,77,84,82,81,83,79,42,77,86,59,76,Right,83,79
94,21,37,89,86,80,Fc Bayern Munchen,74,80,87,19,84,86,76,72,Kingsley Coman,52,178,23,75,Bundesliga,64,73,11,Coman,France,82,93,75,70,60,76,77,76,77,77,15,93,76,15,60,Right,71,78
76,26,86,78,69,78,Valencia Cf,68,53,70,44,77,77,81,57,Simone Zaza,82,186,35,90,Laliga Santander,46,77,29,Zaza,Italy,82,78,61,82,85,85,79,81,67,83,54,79,76,46,89,Left,68,79
77,26,64,70,75,82,Fc Barcelona,73,82,70,79,77,75,65,61,Sergio Roberto Carnicer,62,178,81,52,Laliga Santander,77,67,80,Sergi Roberto,Spain,82,79,81,57,73,70,80,65,86,66,81,80,79,82,76,Right,81,46
70,32,83,76,78,85,Milan,80,74,71,75,80,77,50,76,Lucas Biglia,54,178,84,62,Calcio A,84,75,70,Biglia,Argentina,83,69,81,72,75,55,82,63,86,77,78,68,82,80,70,Right,80,78
85,27,40,92,85,88,Leicester City,82,81,79,28,87,88,74,75,Riyad Mahrez,45,179,38,62,Premier League,74,72,25,Mahrez,Algeria,83,82,78,72,55,79,75,74,78,76,19,80,75,23,51,Left,79,71
62,30,79,63,61,68,Juventus,82,58,38,83,65,60,48,52,Benedikt Howedes,84,187,83,82,Calcio A,64,31,84,Howedes,Germany,83,64,63,56,77,51,82,47,73,62,83,65,68,83,81,Right,57,38
78,28,84,75,82,79,Everton,80,60,33,83,77,75,50,43,Idrissa Gueye,69,174,87,85,Premier League,74,67,80,Gueye,Senegal,83,76,70,54,81,67,79,60,82,80,85,75,88,87,76,Right,72,32
78,28,68,81,77,85,Milan,82,82,78,67,83,83,70,78,Giacomo Bonaventura,60,181,72,69,Calcio A,80,86,60,Bonaventura,Italy,83,78,82,68,73,78,82,77,84,84,68,78,87,72,69,Right,82,78
84,30,63,88,77,84,Rc Celta De Vigo,73,67,83,29,84,85,86,76,Iago Aspas Juncal,78,176,36,68,Laliga Santander,64,80,20,Iago Aspas,Spain,83,81,73,80,63,85,86,83,80,79,18,79,70,21,59,Left,68,86
77,21,84,74,62,85,Tottenham Hotspur,86,68,71,64,82,83,84,53,Dele Alli,75,188,67,69,Premier League,76,79,60,Alli,England,84,76,77,68,78,86,85,80,83,77,57,76,89,63,71,Right,83,76
69,26,87,50,40,59,Napoli,78,30,28,85,57,54,19,28,Kalidou Koulibaly,79,195,86,77,Calcio A,48,15,85,Koulibaly,Senegal,84,73,43,33,86,24,80,26,59,55,85,76,73,87,93,Right,34,14
75,25,55,74,76,77,Inter,82,46,58,26,76,74,89,45,Mauro Icardi,84,181,22,92,Calcio A,54,70,17,Icardi,Argentina,84,78,61,78,70,89,83,83,73,81,21,80,70,21,74,Right,64,81
52,29,87,43,31,82,Sevilla Fc,85,59,73,80,71,72,64,42,Steven N'Zonzi,79,190,85,75,Laliga Santander,78,66,75,N'Zonzi,France,83,57,73,57,88,70,82,67,82,79,78,61,86,83,91,Right,77,55
69,37,82,53,57,80,Athletic Club De Bilbao,87,54,61,46,76,79,85,54,Aritz Aduriz Zubeldia,94,182,23,94,Laliga Santander,52,80,46,Aduriz,Spain,84,70,64,75,79,86,85,83,71,83,49,70,64,44,83,Right,73,84
67,33,88,72,78,80,Fc Barcelona,86,63,63,82,70,58,42,50,Javier Mascherano,68,174,88,75,Laliga Santander,75,55,81,Mascherano,Argentina,83,65,71,60,77,51,83,53,79,76,82,64,76,83,74,Right,68,51
78,25,54,62,56,84,Chelsea,79,73,76,23,80,83,82,44,Alvaro Borja Morata Martin,79,189,24,79,Premier League,51,78,14,Morata,Spain,84,82,71,72,73,83,81,80,78,80,20,86,70,14,82,Right,76,81
65,28,86,65,68,85,Roma,85,74,75,78,78,76,68,74,Kevin Strootman,68,186,84,53,Calcio A,83,78,72,Strootman,Netherlands,84,67,82,77,82,78,84,74,86,85,75,68,82,83,83,Left,84,63
94,25,73,89,85,84,Liverpool,78,72,74,36,85,86,83,64,Sadio Mane,53,175,31,75,Premier League,71,69,33,Mane,Senegal,84,93,74,71,75,84,80,78,77,77,38,92,82,35,72,Right,78,68
78,26,86,68,60,65,Roma,75,27,30,86,61,54,10,10,Kostas Manolas,80,189,85,86,Calcio A,61,12,88,Manolas,Greece,84,80,42,26,83,25,81,19,60,43,87,81,78,86,84,Right,22,16
73,32,75,85,75,82,As Monaco Football Club Sa,87,55,83,36,79,74,87,71,Radamel Falcao Garcia Zarate,85,177,41,92,Ligue 1 Conforama,58,80,16,Falcao,Colombia,84,69,68,84,74,85,82,84,78,79,19,66,68,42,75,Right,68,84
84,30,56,84,82,87,Chelsea,78,78,81,37,84,84,81,57,Pedro Rodriguez Ledesma,55,169,49,67,Premier League,70,78,30,Pedro,Spain,84,82,77,66,62,84,84,77,83,71,31,80,78,32,56,Right,77,70
91,29,44,89,81,86,Chelsea,79,77,82,49,86,87,77,85,Willian Borges Da Silva,29,175,55,46,Premier League,77,81,43,Willian,Brazil,84,88,81,70,64,80,83,76,82,71,51,86,87,58,62,Right,83,59
62,32,84,62,51,63,Chelsea,75,28,48,84,62,58,56,27,Gary Cahill,86,193,83,82,Premier League,61,66,84,Cahill,England,84,63,52,53,78,45,85,58,65,63,84,63,69,85,80,Right,56,47
77,24,77,58,47,77,Real Madrid Cf,82,36,46,84,65,57,40,54,Raphael Varane,83,191,82,80,Laliga Santander,76,53,84,Varane,France,85,79,61,43,79,44,81,45,75,52,85,81,68,86,85,Right,56,42
74,32,88,68,62,67,Arsenal,75,52,22,85,66,62,32,49,Laurent Koscielny,81,186,86,82,Premier League,69,47,83,Koscielny,France,84,75,62,51,78,39,82,41,76,54,84,76,75,87,76,Right,56,35
88,29,69,89,85,87,Manchester United,79,79,83,54,86,87,77,64,Henrikh Mkhitaryan,53,177,64,71,Premier League,72,75,49,Mkhitaryan,Armenia,85,86,80,72,70,82,82,79,84,87,55,84,86,53,63,Right,85,81
61,31,87,60,42,68,Manchester City,81,61,61,84,65,63,45,52,Vincent Kompany,84,193,80,71,Premier League,66,55,84,Kompany,Belgium,85,63,65,63,83,41,84,54,72,75,84,64,74,85,88,Right,59,46
72,30,82,59,51,65,Juventus,78,45,34,85,65,64,45,27,Medhi Benatia,80,190,84,82,Calcio A,65,24,86,Benatia,Morocco,84,74,54,41,82,38,78,42,65,59,84,76,68,86,89,Right,47,31
68,30,83,62,55,74,Tottenham Hotspur,81,68,58,85,70,69,56,73,Jan Vertonghen,81,189,86,83,Premier League,74,68,84,Vertonghen,Belgium,85,67,72,68,81,60,82,65,79,86,86,66,79,86,81,Left,68,52
74,27,68,79,79,89,Juventus,84,80,86,69,86,86,61,91,Miralem Pjanic,61,180,76,61,Calcio A,85,82,63,Pjanic,Bosnia And Herzegovina,85,74,86,79,69,70,84,70,89,78,67,74,78,72,65,Right,88,72
74,27,68,79,79,89,Juventus,84,80,86,67,86,86,61,91,Miralem Pjanic,60,180,74,61,Calcio A,85,82,62,Pjanic,Bosnia And Herzegovina,85,74,86,79,69,70,84,70,89,78,66,74,78,70,65,Right,88,72
78,28,80,75,73,79,Chelsea,78,78,66,86,74,69,46,58,Cesar Azpilicueta Tanco,76,178,85,76,Premier League,74,60,87,Azpilicueta,Spain,85,79,74,66,78,62,86,55,80,68,87,79,88,88,73,Right,68,51
78,32,78,81,79,85,Juventus,84,76,78,76,84,84,61,78,Claudio Marchisio,68,180,80,68,Calcio A,85,82,72,Marchisio,Italy,85,78,83,78,74,80,86,72,87,82,80,78,81,78,70,Right,84,76
86,25,69,79,77,83,Fc Bayern Munchen,79,82,78,82,80,79,63,85,David Alaba,75,180,85,82,Bundesliga,80,83,81,Alaba,Austria,86,86,81,80,74,77,84,73,83,83,83,86,87,83,69,Left,78,68
53,30,86,34,55,59,As Monaco Football Club Sa,79,29,35,86,55,51,27,26,Kamil Glik,85,190,87,82,Ligue 1 Conforama,59,20,85,Glik,Poland,85,56,44,39,84,24,79,32,63,57,83,58,72,87,90,Right,23,17
88,25,55,92,92,88,Liverpool,85,77,84,35,88,88,74,82,Philippe Coutinho Correia,47,171,30,59,Laliga Santander,78,86,24,Coutinho,Brazil,86,82,83,64,64,83,81,78,85,80,40,77,80,44,61,Right,87,75
74,29,93,58,52,83,Chelsea,84,65,62,40,76,77,88,59,Diego Da Silva Costa,83,186,40,64,Laliga Santander,52,73,28,Diego Costa,Spain,86,75,65,76,88,88,86,83,67,84,34,75,83,39,91,Right,74,81
76,32,82,74,60,81,Atletico Madrid,88,85,74,83,78,77,59,75,Filipe Luis Kasmirski,68,182,83,63,Laliga Santander,77,60,86,Filipe Luis,Brazil,86,81,78,65,80,71,83,62,79,71,87,84,92,84,74,Left,70,56
76,30,93,75,77,83,Fc Bayern Munchen,86,76,76,83,79,76,77,68,Arturo Vidal,81,180,85,82,Bundesliga,82,85,76,Vidal,Chile,87,75,80,81,84,80,89,81,84,86,85,74,91,89,77,Right,80,78
